filename	label	start_span	end_span	term	code	sem_rel	is_abbrev	is_composite	need_context
es-S0376-78922016000200012-1	PROCEDIMIENTO	3188	3213	reintervención quirúrgica	405638000	EXACT	False	False	False
es-S0376-78922016000200012-1	PROCEDIMIENTO	773	840	exéresis en bloque del compartimento muscular erector de la columna	112697007	NARROW	False	False	False
es-S0376-78922016000200012-1	PROCEDIMIENTO	927	944	microscópicamente	104157003	EXACT	False	False	False
es-S0378-48352004001000003-1	PROCEDIMIENTO	1129	1138	Serologia	68793005	EXACT	False	False	False
es-S0378-48352004001000003-1	PROCEDIMIENTO	1223	1237	Marcadores VHC	413107006	EXACT	False	False	False
es-S0378-48352004001000003-1	PROCEDIMIENTO	169	182	químioterapia	367336001	EXACT	False	False	False
es-S0378-48352004001000003-1	PROCEDIMIENTO	292	329	cirugia de quiste hidotídico pulmonar	336863008	EXACT	False	False	False
es-S0378-48352004001000003-1	PROCEDIMIENTO	386	414	bypass iliofemoral izquierda	51018000	EXACT	False	False	True
es-S0378-48352005000100005-2	PROCEDIMIENTO	141	162	receptores hormonales	83302001	EXACT	False	False	True
es-S0378-48352005000100005-2	PROCEDIMIENTO	267	270	CMF	367336001	NARROW	True	False	True
es-S0378-48352005000100005-2	PROCEDIMIENTO	594	627	tratamiento citostático paliativo	367336001	NARROW	False	False	False
es-S0378-48352006000300005-1	PROCEDIMIENTO	1217	1239	citología del aspirado	116147009	NARROW	False	False	False
es-S0378-48352006000300005-1	PROCEDIMIENTO	1242	1261	cepillado bronquial	6611000179105	EXACT	False	False	False
es-S0378-48352006000300005-1	PROCEDIMIENTO	1295	1350	punción-aspiración con aguja fina (PAAF) guiada por TAC	442973008	EXACT	True	False	False
es-S0378-48352006000300005-1	PROCEDIMIENTO	1442	1483	biopsia pulmonar mediante minitoracotomía	443810005	EXACT	False	False	False
es-S0378-48352006000300005-1	PROCEDIMIENTO	1615	1634	estudios biológicos	103693007	NARROW	False	False	True
es-S0378-48352006000300005-1	PROCEDIMIENTO	1778	1796	serologías víricas	88667002	EXACT	False	False	False
es-S0378-48352006000300005-1	PROCEDIMIENTO	2683	2712	poliquimioterapia intravenosa	265760000	EXACT	False	False	False
es-S0378-48352006000300005-1	PROCEDIMIENTO	300	327	se palpaban visceromegalias	64908006	EXACT	False	False	False
es-S0378-48352006000300005-1	PROCEDIMIENTO	3327	3360	estudio gammagráfico con galio-67	766841001	EXACT	False	False	False
es-S0378-48352006000300005-1	PROCEDIMIENTO	437	454	tinciones de Gram	62777006	EXACT	False	False	False
es-S0378-48352006000300005-1	PROCEDIMIENTO	457	480	Ziehl-Neelsen de esputo	406979008	NARROW	False	False	False
es-S1130-01082004001200010-1	PROCEDIMIENTO	636	665	esplenopancreatectomía distal	60194009	EXACT	False	False	False
es-S1130-01082004001200010-1	PROCEDIMIENTO	670	784	exéresis de tumoración sólida de 8 cm de diámetro en íntimo contacto con la cara posterior de la cola del páncreas	235468001	EXACT	False	False	False
es-S1130-01082005001100016-1	PROCEDIMIENTO	315	335	palpación el abdomen	64908006	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	1025	1057	test de absorción de la D-xilosa	167202006	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	1074	1120	estudio histológico de las biopsias duodenales	235261009	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	2000	2030	exploración de pares craneales	274786004	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	2145	2179	estímulos táctiles en pierna y pie	78746004	NARROW	False	False	True
es-S1130-01082005001200011-1	PROCEDIMIENTO	2410	2438	exploración neuropsicológica	307808008	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	2546	2575	resonancia magnética cerebral	29567006	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	2874	2913	potenciales evocados somato-sensoriales	708691004	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	3001	3036	estudio del líquido céfalo-raquídeo	167699000	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	3098	3117	análisis serológico	68793005	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	3145	3240	estudio de anticuerpos circulantes realizado mediante técnicas de immunofluorescencia indirecta	127797006	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	4432	4445	neurolépticos	408490001	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	4600	4616	immunosupresores	707311008	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	505	549	datos analíticos hematológicos y bioquímicos	396550006	NARROW	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	651	682	determinación de grasa en heces	2693007	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	689	709	análisis serológicos	68793005	EXACT	False	False	False
es-S1130-01082006000900014-1	PROCEDIMIENTO	1050	1085	colangiografía transparietohepática	16747000	EXACT	False	False	False
es-S1130-01082006000900014-1	PROCEDIMIENTO	1342	1376	catéter de drenaje interno-externo	698956007	NARROW	False	False	False
es-S1130-01082006000900014-1	PROCEDIMIENTO	1760	1786	colocación de endoprótesis	103716009	EXACT	False	False	False
es-S1130-01082006000900014-1	PROCEDIMIENTO	1788	1823	endoprótesis biliar tipo wall stent	871680005	EXACT	False	False	False
es-S1130-01082006000900014-1	PROCEDIMIENTO	2437	2496	cateterización selectiva para introducción de coil metálico	429446009	NARROW	False	False	False
es-S1130-01082006000900014-1	PROCEDIMIENTO	2799	2851	cateterización selectiva de rama con pseudoaneurisma	392247006	NARROW	False	False	True
es-S1130-01082006000900014-1	PROCEDIMIENTO	2854	2940	introducir coil metálico de 3-5 mm de diámetro consiguiéndose cierre de vaso sangrante	90010006	NARROW	False	False	False
es-S1130-01082007000100009-1	PROCEDIMIENTO	1214	1225	RMN pélvica	2690005	EXACT	False	False	False
es-S1130-01082007000100009-1	PROCEDIMIENTO	157	173	histológicamente	252416005	EXACT	False	False	False
es-S1130-01082007000400010-1	PROCEDIMIENTO	1254	1273	colangiorresonancia	432633002	EXACT	False	False	False
es-S1130-01082007000400010-1	PROCEDIMIENTO	1626	1683	duodenopancreatectomía cefálica con preservación pilórica	116242006	EXACT	False	False	False
es-S1130-01082007000400010-1	PROCEDIMIENTO	1686	1707	pancreatogastrostomía	398261006	EXACT	False	False	False
es-S1130-01082007000400010-1	PROCEDIMIENTO	3033	3056	quimioterapia adyuvante	367336001	EXACT	False	False	False
es-S1130-01082007000400010-1	PROCEDIMIENTO	497	526	se palpaba la vesícula biliar	64908006	NARROW	False	False	False
es-S1130-01082007000700011-1	PROCEDIMIENTO	1508	1522	esofaguectomía	45900003	EXACT	False	False	False
es-S1130-01082007000700011-1	PROCEDIMIENTO	1524	1551	gastroplastia intratorácica	9429009	NARROW	False	False	False
es-S1130-01082007000700011-1	PROCEDIMIENTO	1554	1582	yeyunostomía de alimentación	62937006	EXACT	False	False	False
es-S1130-01082007000700011-1	PROCEDIMIENTO	1587	1635	estudio anatomopatológico de la pieza quirúrgica	108257001	EXACT	False	False	False
es-S1130-01082007000700011-1	PROCEDIMIENTO	1879	1915	tratamiento adyuvante quimioterápico	367336001	EXACT	False	False	False
es-S1130-01082007000700011-1	PROCEDIMIENTO	2094	2117	quimioterapia paliativa	367336001	NARROW	False	False	False
es-S1130-01082007000700011-1	PROCEDIMIENTO	262	277	endoscopia oral	78321001	EXACT	False	False	False
es-S1130-01082007000700011-1	PROCEDIMIENTO	603	624	TAC toraco-abdominal,	418891003	EXACT	False	False	False
es-S1130-01082007001100010-1	PROCEDIMIENTO	1297	1319	embolización del shunt	122463005	NARROW	False	False	False
es-S1130-01082007001100010-1	PROCEDIMIENTO	1492	1525	endoscopia oral post-embolización	78321001	NARROW	False	False	False
es-S1130-01082007001100010-1	PROCEDIMIENTO	455	470	estudio doppler	1187106001	EXACT	False	False	False
es-S1130-01082007001100010-1	PROCEDIMIENTO	608	615	angioTC	418272005	EXACT	False	False	False
es-S1130-01082007001100010-1	PROCEDIMIENTO	786	813	radiología intervencionista	418542003	EXACT	False	False	False
es-S1130-01082007001100010-1	PROCEDIMIENTO	831	876	embolización parcial del shunt con microcoils	405283007	EXACT	False	False	False
es-S1130-01082007001100010-1	PROCEDIMIENTO	962	998	ecografía abdominal postembolización	45036003	NARROW	False	False	False
es-S1130-01082007001100010-2	PROCEDIMIENTO	472	479	angioTC	418272005	EXACT	False	False	False
es-S1130-01082007001100010-2	PROCEDIMIENTO	609	648	técnicas de radiología intervencionista	418542003	EXACT	False	False	False
es-S1130-01082007001100010-2	PROCEDIMIENTO	666	711	embolización parcial del shunt con microcoils	405283007	EXACT	False	False	False
es-S1130-01082007001100010-2	PROCEDIMIENTO	716	752	ecografía abdominal postembolización	45036003	NARROW	False	False	False
es-S1130-01082007001200014-1	PROCEDIMIENTO	260	286	fármacos antiinflamatorios	18629005	NARROW	False	False	False
es-S1130-01082007001200014-1	PROCEDIMIENTO	772	793	análisis toxicológico	74763008	EXACT	False	False	False
es-S1130-01082008000200010-1	PROCEDIMIENTO	2114	2141	biopsia hepática percutánea	274325001	EXACT	False	False	False
es-S1130-01082008000200010-1	PROCEDIMIENTO	2146	2166	estudio hemodinámico	716777001	EXACT	False	False	False
es-S1130-01082008000200010-1	PROCEDIMIENTO	3215	3245	estudio de hipercoagulabilidad	3116009	EXACT	False	False	False
es-S1130-01082008000200010-1	PROCEDIMIENTO	395	417	anticonceptivos orales	169413002	NARROW	False	False	False
es-S1130-01082008000300010-1	PROCEDIMIENTO	1127	1176	Hemocultivos negativos para anaerobios y aerobios	30088009	EXACT	False	False	False
es-S1130-01082008000300010-1	PROCEDIMIENTO	1203	1226	Bacteriología de esputo	608955007	EXACT	False	False	False
es-S1130-01082008000300010-1	PROCEDIMIENTO	1237	1260	Ag bacterianos en orina	250504009	NARROW	True	False	False
es-S1130-01082008000300010-1	PROCEDIMIENTO	1620	1632	Espirometría	127783003	EXACT	False	False	False
es-S1130-01082008000300010-1	PROCEDIMIENTO	2124	2169	fibrobroncoscopia con lavado bronquioalveolar	397397002	EXACT	False	False	False
es-S1130-01082008000300010-1	PROCEDIMIENTO	2202	2205	BTB	243685008	EXACT	True	False	True
es-S1130-01082008000300010-1	PROCEDIMIENTO	2329	2350	cultivo de Legionella	122216005	EXACT	False	False	False
es-S1130-01082008000300010-1	PROCEDIMIENTO	2358	2362	BAAR	12387006	NARROW	True	False	True
es-S1130-01082008000300010-1	PROCEDIMIENTO	2365	2371	hongos	41170006	EXACT	False	False	False
es-S1130-01082008000300010-1	PROCEDIMIENTO	2523	2545	Biopsia transbronquial	243685008	EXACT	False	False	False
es-S1130-01082008000300010-1	PROCEDIMIENTO	545	556	mucolíticos	698759007	EXACT	False	False	False
es-S1130-01082008000500008-1	PROCEDIMIENTO	1091	1124	colocación una sonda nasogástrica	87750000	EXACT	False	False	False
es-S1130-01082008000500008-1	PROCEDIMIENTO	1152	1167	nasofibroscopia	25570002	EXACT	False	False	False
es-S1130-01082008000500008-1	PROCEDIMIENTO	1280	1295	endoscopia oral	78321001	EXACT	False	False	False
es-S1130-01082008000500008-1	PROCEDIMIENTO	155	193	disección radical del cuello izquierdo	1119419009	EXACT	False	False	False
es-S1130-01082008000500008-1	PROCEDIMIENTO	1613	1678	colocación de una gastrostomía quirúrgica según técnica de Witzel	39620006	EXACT	False	False	False
es-S1130-01082008000500008-1	PROCEDIMIENTO	317	350	laringuectomía total suprahioidea	66478002	NARROW	False	False	True
es-S1130-01082008000500008-1	PROCEDIMIENTO	451	538	cierre del faringostoma se realizó usando un colgajo dermo-platismo-fascial de Herrmann	736761006	NARROW	False	False	False
es-S1130-01082008000500008-1	PROCEDIMIENTO	563	684	tratamiento radioterápico con cobalto-60 sobre el lecho quirúrgico y las cadenas cervicales supraclaviculares bilaterales	24242005	NARROW	False	False	False
es-S1130-01082008000500008-1	PROCEDIMIENTO	786	823	resección del muñón de base de lengua	176239003	EXACT	False	False	False
es-S1130-01082008000500008-1	PROCEDIMIENTO	826	882	reconstrucción con colgajo miocutáneo pectoral izquierdo	88142004	NARROW	False	False	True
es-S1130-01082008000800009-1	PROCEDIMIENTO	1331	1384	tomografía axial computerizada (TAC) tóraco-abdominal	418891003	EXACT	False	False	False
es-S1130-01082008000800009-1	PROCEDIMIENTO	601	619	estudios invasivos	103693007	NARROW	False	False	False
es-S1130-01082008000800009-1	PROCEDIMIENTO	728	777	exploración neurológica, cardiológica y abdominal	162673000	EXACT	False	False	False
es-S1130-01082008000800009-1	PROCEDIMIENTO	992	1011	troponinas seriadas	105000003	EXACT	False	False	False
es-S1130-01082008000900011-1	PROCEDIMIENTO	1048	1107	ecoendoscopio lineal Pentax EG3830UX acoplado a un ecógrafo	450556004	EXACT	False	False	False
es-S1130-01082008000900011-1	PROCEDIMIENTO	1484	1502	lesión a puncionar	129249002	EXACT	False	False	False
es-S1130-01082008000900011-1	PROCEDIMIENTO	1517	1553	estudio ecográfico con doppler color	423736003	EXACT	False	False	False
es-S1130-01082008000900011-1	PROCEDIMIENTO	1842	1855	gastroscópica	76009000	EXACT	False	False	False
es-S1130-01082008000900011-1	PROCEDIMIENTO	1859	1878	ecoendoscópicamente	450556004	EXACT	False	False	False
es-S1130-01082008000900011-1	PROCEDIMIENTO	1906	1925	puncionar la lesión	129249002	EXACT	False	False	True
es-S1130-01082008000900011-1	PROCEDIMIENTO	2163	2254	avance de la aguja con el fin de extraer la mayor cantidad de material posible de la lesión	129249002	EXACT	False	False	True
es-S1130-01082008000900011-1	PROCEDIMIENTO	2291	2312	jeringa de aspiración	274436009	EXACT	False	False	False
es-S1130-01082008000900011-1	PROCEDIMIENTO	2510	2531	tinción de Diff-Quick	79311001	EXACT	False	False	False
es-S1130-01082008000900011-1	PROCEDIMIENTO	2609	2654	estudio citológico con la tinción Papanicolau	117298004	NARROW	False	False	True
es-S1130-01082008000900011-1	PROCEDIMIENTO	2670	2687	examen citológico	116147009	EXACT	False	False	False
es-S1130-01082008000900011-1	PROCEDIMIENTO	576	604	biopsias mediante endoscopia	53767003	EXACT	False	False	False
es-S1130-01082008000900011-1	PROCEDIMIENTO	893	896	USE	450556004	EXACT	True	False	False
es-S1130-01082008000900011-1	PROCEDIMIENTO	902	905	USE	450556004	EXACT	True	False	False
es-S1130-01082008000900017-1	PROCEDIMIENTO	1022	1112	arteriografía vía transfemoral de tronco celiaco y arteria mesentérica superior e inferior	241243009	EXACT	False	False	False
es-S1130-01082008000900017-1	PROCEDIMIENTO	1279	1404	se mantiene in situ el microcatéter supraselectivo (2.7 Fr) para una posterior identificación del segmento yeyunal patológico	103693007	NARROW	False	False	False
es-S1130-01082008000900017-1	PROCEDIMIENTO	1358	1467	identificación del segmento yeyunal patológico mediante la administración intraoperatoria de azul de metileno	252414008	EXACT	False	False	False
es-S1130-01082008000900017-1	PROCEDIMIENTO	1583	1648	Se administra azul de metileno (0,5 ml) a través del microcatéter	252414008	NARROW	False	False	False
es-S1130-01082008000900017-1	PROCEDIMIENTO	1818	1878	resección intestinal segmentaria de 20 centímetros de yeyuno	116027003	EXACT	False	False	False
es-S1130-01082008000900017-1	PROCEDIMIENTO	1881	1907	anastomosis latero-lateral	235407009	NARROW	False	False	False
es-S1130-01082008000900017-1	PROCEDIMIENTO	2171	2186	politransfusión	33389009	EXACT	False	False	False
es-S1130-01082008000900017-1	PROCEDIMIENTO	445	462	fibrogastroscopia	76009000	EXACT	False	False	False
es-S1130-01082008000900017-1	PROCEDIMIENTO	620	661	transfusión de 5 concentrados de hematíes	288170000	EXACT	False	False	False
es-S1130-01082008000900017-1	PROCEDIMIENTO	791	808	fibrogastroscopia	76009000	EXACT	False	False	False
es-S1130-01082008000900017-1	PROCEDIMIENTO	913	950	expansión de volumen con cristaloides	386358000	NARROW	False	False	False
es-S1130-01082008000900017-1	PROCEDIMIENTO	953	995	transfusión de 11 concentrados de hematíes	288170000	EXACT	False	False	False
es-S1130-01082009000200012-1	PROCEDIMIENTO	247	249	CT	77477000	EXACT	True	False	True
es-S1130-01082009000200012-1	PROCEDIMIENTO	660	684	intervención de Hartmann	16564004	EXACT	False	False	True
es-S1130-01082009000200016-1	PROCEDIMIENTO	152	191	estudio esofagogastroduodenal con bario	241157000	EXACT	False	False	False
es-S1130-01082009000200016-1	PROCEDIMIENTO	301	346	colonoscopia que alcanza hasta íleon terminal	235150006	EXACT	False	False	False
es-S1130-01082009000200016-1	PROCEDIMIENTO	452	468	estudio baritado	302554003	NARROW	False	False	False
es-S1130-01082009000300015-1	PROCEDIMIENTO	1249	1269	anastomosis colónica	89522007	EXACT	False	False	True
es-S1130-01082009000300015-1	PROCEDIMIENTO	1775	1810	biopsias de las úlceras del duodeno	235261009	EXACT	False	False	False
es-S1130-01082009000300015-1	PROCEDIMIENTO	2091	2135	masa en el colon transverso que fue resecada	87279008	NARROW	False	False	False
es-S1130-01082009000300015-1	PROCEDIMIENTO	2956	2974	biopsias del colon	76164006	EXACT	False	False	False
es-S1130-01082009000300015-1	PROCEDIMIENTO	396	445	resección con anastomosis colónica latero-lateral	89522007	EXACT	False	False	False
es-S1130-01082009000400012-1	PROCEDIMIENTO	1227	1260	se colocó un drenaje endotorácico	698956007	NARROW	False	False	True
es-S1130-01082009000400012-1	PROCEDIMIENTO	1359	1400	Se administró nuevamente azul de metileno	252414008	EXACT	False	False	True
es-S1130-01082009000400012-1	PROCEDIMIENTO	1583	1595	esofagograma	168821007	EXACT	False	False	False
es-S1130-01082009000400012-1	PROCEDIMIENTO	1597	1636	endoprótesis en tercio distal esofágico	235205003	NARROW	False	False	False
es-S1130-01082009000400012-1	PROCEDIMIENTO	1790	1816	esofaguectomía transhiatal	235162005	EXACT	False	False	False
es-S1130-01082009000400012-1	PROCEDIMIENTO	1821	1846	gastroplastia subesternal	9429009	NARROW	False	False	False
es-S1130-01082009000400012-1	PROCEDIMIENTO	418	446	administrar azul de metileno	18629005	NARROW	False	False	False
es-S1130-01082009000400012-1	PROCEDIMIENTO	714	750	biopsias tomadas de la zona ulcerada	446500004	EXACT	False	False	False
es-S1130-01082009000400012-1	PROCEDIMIENTO	864	883	signos histológicos	252416005	EXACT	False	False	False
es-S1130-01082009000400012-1	PROCEDIMIENTO	996	1037	"se colocó stent removible tipo ""Hanoster"""	103716009	NARROW	False	False	True
es-S1130-01082009000400015-1	PROCEDIMIENTO	1063	1090	anastomosis esófago-yeyunal	23797008	EXACT	False	False	False
es-S1130-01082009000400015-1	PROCEDIMIENTO	111	145	reconstrucción de tipo Billroth II	83985009	EXACT	False	False	False
es-S1130-01082009000500007-1	PROCEDIMIENTO	1014	1033	enemas de lactulosa	719908001	NARROW	False	False	False
es-S1130-01082009000500007-1	PROCEDIMIENTO	422	469	marcadores tumorales digestivos y ginecológicos	250724005	NARROW	False	False	False
es-S1130-01082009000500007-1	PROCEDIMIENTO	800	837	colonoscopia hasta ciego con biopsias	446745002	EXACT	False	False	False
es-S1130-01082009000500007-1	PROCEDIMIENTO	843	854	RMN pélvica	2690005	EXACT	False	False	False
es-S1130-01082009000500013-1	PROCEDIMIENTO	1010	1072	angiodisplasias en colon ascendente también tratadas con argón	23541008	NARROW	False	False	False
es-S1130-01082009000500013-1	PROCEDIMIENTO	106	161	meningioma del ángulo pontocerebeloso izquierdo operado	230810008	NARROW	False	False	False
es-S1130-01082009000500013-1	PROCEDIMIENTO	1341	1366	tratamientos endoscópicos	423827005	EXACT	False	False	False
es-S1130-01082009000500013-1	PROCEDIMIENTO	163	202	resección segmentaria de colon sigmoide	84604002	EXACT	False	False	False
es-S1130-01082009000500013-1	PROCEDIMIENTO	1945	1992	transfusión de otros 3 concentrados de hematíes	288170000	EXACT	False	False	False
es-S1130-01082009000500013-1	PROCEDIMIENTO	679	692	colonoscopias	73761001	EXACT	False	False	False
es-S1130-01082009000500013-1	PROCEDIMIENTO	696	709	gastroscopias	76009000	EXACT	False	False	False
es-S1130-01082009000500013-1	PROCEDIMIENTO	713	750	exploraciones con cápsula endoscópica	427595003	EXACT	False	False	False
es-S1130-01082009000500013-1	PROCEDIMIENTO	757	808	enteroscopia con doble globo con acceso oral y anal	235147008	NARROW	False	False	False
es-S1130-01082009000500013-1	PROCEDIMIENTO	820	846	exploraciones endoscópicas	423827005	EXACT	False	False	False
es-S1130-01082009000500013-1	PROCEDIMIENTO	952	998	pólipo gástrico hiperplásico pequeño extirpado	7797006	EXACT	False	False	False
es-S1130-01082009000600013-1	PROCEDIMIENTO	258	308	tratamiento local con varias cremas de corticoides	431695009	NARROW	False	False	False
es-S1130-01082009000600013-1	PROCEDIMIENTO	358	374	exploración anal	274295008	EXACT	False	False	False
es-S1130-01082009000600013-1	PROCEDIMIENTO	515	524	anuscopia	88916003	EXACT	False	False	False
es-S1130-01082009000900012-1	PROCEDIMIENTO	1095	1179	laparotomía media y acceso a la cavidad retroperitoneal infradiafragmática izquierda	86481000	NARROW	False	False	False
es-S1130-01082009000900012-1	PROCEDIMIENTO	1184	1265	extirpación de masa que se encontraba íntimamente adherida a glándula suprarrenal	81731007	EXACT	False	False	False
es-S1130-01082009000900012-1	PROCEDIMIENTO	1293	1361	diafragma izquierdo con exéresis de parte del mismo y sutura directa	10541000087107	EXACT	False	False	False
es-S1130-01082009000900012-1	PROCEDIMIENTO	815	893	crura diafragmática izquierda. Se realizó una punción percutánea guiada por TC	439087006	EXACT	False	False	True
es-S1130-01082009000900012-1	PROCEDIMIENTO	92	108	prueba de imagen	363679005	EXACT	False	False	False
es-S1130-01082010000200011-1	PROCEDIMIENTO	1586	1635	antibioterapia de amplio espectro vía intravenosa	281790008	EXACT	False	False	False
es-S1130-01082010000200011-1	PROCEDIMIENTO	2077	2151	resección intestinal con reconstrucción mediante anastomosis laterolateral	367453007	NARROW	False	False	False
es-S1130-01082010000200011-1	PROCEDIMIENTO	2473	2498	colangiografía trans-Kehr	241179005	EXACT	False	False	False
es-S1130-01082010000200011-1	PROCEDIMIENTO	851	885	tomografía computerizada abdominal	169070004	EXACT	False	False	False
es-S1130-01082010000400015-1	PROCEDIMIENTO	1270	1328	inciones para CD34, citoqueratina 20 y citoqueratina AE1-3	117617002	NARROW	False	False	False
es-S1130-01082010000400015-1	PROCEDIMIENTO	1551	1572	tratamiento adyuvante	394895009	EXACT	False	False	False
es-S1130-01082010000400015-1	PROCEDIMIENTO	416	441	endoscopia digestiva baja	73761001	EXACT	False	False	False
es-S1130-01082010000400015-1	PROCEDIMIENTO	563	581	clips hemostáticos	257757005	EXACT	False	False	False
es-S1130-01082010000400015-1	PROCEDIMIENTO	738	774	hemicolectomía derecha laparoscópica	443480008	NARROW	False	False	False
es-S1130-01082010000400015-1	PROCEDIMIENTO	917	938	análisis macroscópico	168126000	EXACT	False	False	False
es-S1130-01082010000700014-1	PROCEDIMIENTO	1106	1162	biopsias de colon derecho, transverso, izquierdo y sigma	76164006	EXACT	False	False	False
es-S1130-01082010000700014-1	PROCEDIMIENTO	1666	1699	gastroscopia con toma de biopsias	445982009	EXACT	False	False	False
es-S1130-01082010000700014-1	PROCEDIMIENTO	369	387	parásitos en heces	609022008	EXACT	False	False	False
es-S1130-01082010000700014-1	PROCEDIMIENTO	417	471	recto se observan úlceras serpiginosas que se biopsian	54686006	EXACT	False	False	False
es-S1130-01082010000700014-1	PROCEDIMIENTO	506	531	Estudio anatomopatológico	252416005	EXACT	False	False	False
es-S1130-01082010000700014-1	PROCEDIMIENTO	747	769	hallazgos endoscópicos	423827005	EXACT	False	False	False
es-S1130-01082010000700014-1	PROCEDIMIENTO	968	986	parásitos en heces	609022008	EXACT	False	False	False
es-S1130-01082010001100014-1	PROCEDIMIENTO	466	482	toma de biopsias	86273004	EXACT	False	False	False
es-S1130-05582003000600004-2	PROCEDIMIENTO	1807	1919	bloqueo del nervio maxilar superior izquierdo a través del agujero palatino posterior según la técnica de Carrea	56333001	NARROW	False	False	True
es-S1130-05582003000600004-2	PROCEDIMIENTO	1951	1978	corticoides intralesionales	296778005	NARROW	False	False	False
es-S1130-05582003000600004-2	PROCEDIMIENTO	2736	2764	enucleada de la cavidad ósea	178919002	EXACT	False	False	True
es-S1130-05582003000600004-2	PROCEDIMIENTO	3076	3105	infiltraciones de corticoides	443960000	EXACT	False	False	True
es-S1130-05582003000600004-2	PROCEDIMIENTO	940	959	rinoscopia anterior	25570002	EXACT	False	False	False
es-S1130-05582007000500007-1	PROCEDIMIENTO	1297	1348	biopsia intraoperatoria de ganglio de cadena facial	274372001	EXACT	False	False	True
es-S1130-05582007000500007-1	PROCEDIMIENTO	339	355	antiretrovirales	788075003	EXACT	False	False	False
es-S1130-05582008000400004-1	PROCEDIMIENTO	1342	1359	hemitiroidectomía	302338000	EXACT	False	False	False
es-S1130-05582008000400004-1	PROCEDIMIENTO	1361	1388	paratiroidectomía izquierda	53304009	EXACT	False	False	False
es-S1130-05582008000400004-1	PROCEDIMIENTO	792	810	ecografía cervical	241453007	EXACT	False	False	True
es-S1130-05582008000400004-1	PROCEDIMIENTO	940	967	excisión de la paratiroides	53304009	EXACT	False	False	False
es-S1130-05582008000400004-5	PROCEDIMIENTO	269	294	paratiroidectomía derecha	53304009	EXACT	False	False	False
es-S1130-05582008000400004-5	PROCEDIMIENTO	458	485	paratiroidectomía izquierda	53304009	EXACT	False	False	False
es-S1130-05582008000400004-5	PROCEDIMIENTO	519	575	excisión de la mitad de la paratiroides superior derecha	41237009	EXACT	False	False	False
es-S1130-05582008000400004-5	PROCEDIMIENTO	823	856	resecar el adenoma de la glándula	118445002	NARROW	False	False	True
es-S1130-05582008000600006-1	PROCEDIMIENTO	1098	1201	intervención secundaria mediante un colgajo osteomiocutáneo escapular-paraescapular del brazo izquierdo	304108004	NARROW	False	False	True
es-S1130-05582008000600006-1	PROCEDIMIENTO	1319	1412	preparación de los vasos receptores: arteria facial y rama del tronco venoso tirolinguofacial	30904006	NARROW	False	False	False
es-S1130-05582008000600006-1	PROCEDIMIENTO	1427	1481	extirpar una gran cantidad de tejido célulo-ganglionar	234253006	EXACT	False	False	True
es-S1130-05582008000600006-1	PROCEDIMIENTO	1561	1620	disección del colgajo osteocutáneo escapular- paraescapular	1202017008	NARROW	False	False	True
es-S1130-05582008000600006-1	PROCEDIMIENTO	1627	1652	cierre de la zona donante	112695004	EXACT	False	False	False
es-S1130-05582008000600006-1	PROCEDIMIENTO	1662	1680	drenaje aspirativo	274441001	EXACT	False	False	False
es-S1130-05582008000600006-1	PROCEDIMIENTO	1684	1746	inmovilizando el miembro superior izquierdo con un cabestrillo	182558000	NARROW	False	False	False
es-S1130-05582008000600006-1	PROCEDIMIENTO	1762	1870	se adapta la parte ósea del colgajo al defecto mandibular con ostosíntesis usando la placa de reconstrucción	178457009	NARROW	False	False	False
es-S1130-05582008000600006-1	PROCEDIMIENTO	2106	2133	se sutura al labio inferior	3889008	EXACT	False	False	False
es-S1130-05582008000600006-1	PROCEDIMIENTO	2260	2324	reconstruye la zona cutánea mandibular y submandibular izquierda	119835000	NARROW	False	False	True
es-S1130-05582008000600006-1	PROCEDIMIENTO	2383	2406	injerto dermoepidérmico	784396007	EXACT	False	False	False
es-S1130-05582008000600006-1	PROCEDIMIENTO	2408	2447	Se retira el bloqueo y la férula dental	306911001	EXACT	False	False	False
es-S1130-05582008000600006-1	PROCEDIMIENTO	2450	2475	"se deja la boca ""abierta"""	384676001	NARROW	False	False	True
es-S1130-05582008000600006-1	PROCEDIMIENTO	2513	2528	submaxilectomía	61601001	EXACT	False	False	False
es-S1130-05582008000600006-1	PROCEDIMIENTO	2531	2573	extirpación de parte del tejido subcutáneo	118726005	NARROW	False	False	True
