filename	mark	label	off0	off1	term	code	semantic_rel
es-S0004-06142009000400011-1	T5	ENFERMEDAD	1594	1622	leiomiosarcoma de bajo grado	443719001	NARROW
es-S0365-66912012000300005-1	T2	ENFERMEDAD	1908	1942	afectación macular del segundo ojo	312999006	EXACT
es-S0365-66912012000300005-1	T6	ENFERMEDAD	202	223	alergia a pirazolonas	293582004	NARROW
es-S0365-66912012000300005-1	T7	ENFERMEDAD	1573	1661	carcinoma de cérvix uterino evolucionado con afectación del tercio inferior de la vagina	423973006	NARROW
es-S0365-66912012000300005-1	T8	ENFERMEDAD	514	549	atrofia coriorretiniana peripapilar	95686007	NARROW
es-S0365-66912012000300005-1	T11	ENFERMEDAD	828	850	lesiones en ambos ojos	371405004	NARROW
es-S0365-66912004000800009-1	T2	ENFERMEDAD	106	141	lesiones faciales (adenoma sebáceo)	307598005	EXACT
es-S0365-66912004000800009-1	T3	ENFERMEDAD	158	190	mastopatía fibroquística de mama	27431007	EXACT
es-S0365-66912004000800009-1	T5	ENFERMEDAD	987	1019	quistes epidérmicos de inclusión	419893006	EXACT
es-S0365-66912004000800009-1	T6	ENFERMEDAD	671	688	Tumores de Koeman	403823001	EXACT
es-S0365-66912004000800009-1	T7	ENFERMEDAD	603	669	periungueal tanto en dedos de pies como de manos presenta fibromas	264561009	NARROW
es-S0365-66912004000800009-1	T9	ENFERMEDAD	298	318	lesiones palpebrales	60113004	NARROW
es-S0365-66912004000800009-1	T10	ENFERMEDAD	407	424	lesiones faciales	121000119106	EXACT
es-S0365-66912004000800009-1	T11	ENFERMEDAD	697	727	mancha hipopigmentada en tórax	23006000	NARROW
es-S0365-66912004000800009-1	T12	ENFERMEDAD	732	780	párpado inferior izquierdo presenta dos lesiones	402700001	NARROW
es-S1137-66272010000400007-1	T2	ENFERMEDAD	147	178	glomerulonefritis mesangial IgA	236407003	EXACT
es-S1137-66272010000400007-1	T4	ENFERMEDAD	2600	2638	glomerulonefritis focal Ig A mesangial	236407003	NARROW
es-S1137-66272010000400007-1	T5	ENFERMEDAD	3049	3074	exposición a nefrotóxicos	425400000	NARROW
es-S1887-85712012000400006-1	T1	ENFERMEDAD	1643	1692	asa de intestino delgado estrangulada y necrosada	49286008	EXACT
es-S1887-85712012000400006-1	T2	ENFERMEDAD	890	922	suboclusión de intestino delgado	281255004	EXACT
es-S1887-85712012000400006-1	T4	ENFERMEDAD	1442	1472	oclusión intestinal por bridas	67766009	EXACT
es-S1887-85712012000400006-1	T5	ENFERMEDAD	1051	1069	torsión intestinal	675003	EXACT
es-S1887-85712012000400006-1	T6	ENFERMEDAD	459	503	cicatriz de laparotomía media infraumbilical	422411000	NARROW
es-S1887-85712012000400006-1	T8	ENFERMEDAD	2796	2834	obstrucción y estrangulación del ileon	30074005	NARROW
es-S1887-85712012000400006-1	T9	ENFERMEDAD	2843	2915	hernia interna a través de la hoja derecha del ligamento ancho del útero	30477007	NARROW
es-S1887-85712012000400006-1	T10	ENFERMEDAD	2979	2994	ileon necrosado	95536006	EXACT
es-S1887-85712012000400006-1	T12	ENFERMEDAD	2186	2196	herniación	14778003	EXACT
es-S0210-56912008000400007-3	T2	ENFERMEDAD	98	179	seudoaneurisma de la aorta torácica a la salida de la arteria subclavia izquierda	443089001	NARROW
es-S0210-56912008000400007-3	T3	ENFERMEDAD	558	608	oclusión parcial de la arteria subclavia izquierda	2929001	NARROW
es-S0212-16112013000400053-1	T1	ENFERMEDAD	34	71	neoplasia gástrica antral estenosante	363349007	NARROW
es-S1137-66272012000100017-1	T1	ENFERMEDAD	171	199	enfermedad de Graves-Basedow	353295004	EXACT
es-S1139-76322014000100006-1	T1	ENFERMEDAD	121	150	lesión en el dorso de la mano	118933004	NARROW
es-S1699-65852007000300003-1	T1	ENFERMEDAD	254	288	canino superior izquierdo incluido	196419009	NARROW
es-S1699-65852007000300003-1	T2	ENFERMEDAD	353	375	canino superior caduco	21644001	NARROW
es-S1699-65852007000300003-1	T4	ENFERMEDAD	816	847	diastemas en el sector anterior	734013007	EXACT
es-S1699-65852007000300003-1	T5	ENFERMEDAD	690	763	ausencia del segundo premolar superior derecho y el primer molar inferior	109673006	NARROW
es-S1699-65852007000300003-1	T6	ENFERMEDAD	1420	1429	diastemas	734009000	EXACT
es-S0210-48062009000300013-1	T1	ENFERMEDAD	68	86	cólicos nefríticos	7093002	EXACT
es-S0210-48062009000300013-1	T3	ENFERMEDAD	99	112	úlcus péptico	13200003	EXACT
es-S0210-48062009000300013-1	T5	ENFERMEDAD	138	166	Betatalasemia heterocigótica	65959000	NARROW
es-S0210-48062009000300013-1	T6	ENFERMEDAD	168	190	Litiasis úrica piélica	386103008	NARROW
es-S0213-12852003000500002-1	T1	ENFERMEDAD	250	269	artrosis mandibular	41888000	NARROW
es-S0213-12852003000500002-1	T4	ENFERMEDAD	1626	1686	artrosis leve en la articulación temporomandibular izquierda	15686121000119109	NARROW
es-S0213-12852003000500002-1	T6	ENFERMEDAD	2430	2467	lesión severa en dos vasos coronarios	194843003	NARROW
es-S0213-12852003000500002-1	T7	ENFERMEDAD	2557	2572	angor inestable	4557003	EXACT
es-S0213-12852003000500002-1	T8	ENFERMEDAD	2590	2627	lesión severa de dos vasos coronarios	194843003	NARROW
es-S0213-12852003000500002-1	T9	ENFERMEDAD	2630	2663	doble lesión aórtica degenerativa	47040006	NARROW
es-S0213-12852003000500002-1	T10	ENFERMEDAD	454	484	desórdenes temporomandibulares	128233005	NARROW
es-S0213-12852003000500002-1	T11	ENFERMEDAD	486	489	DTM	41888000	EXACT
es-S0004-06142007000900010-1	T1	ENFERMEDAD	55	114	herida de arma de fuego con orificio de entrada en la nalga	425055008	NARROW
es-S0004-06142007000900010-1	T2	ENFERMEDAD	196	230	herida de bala en el muslo derecho	262574004	NARROW
es-S0004-06142007000900010-1	T3	ENFERMEDAD	1705	1736	próstata, que está hiperplásica	433234005	NARROW
es-S0004-06142007000900010-1	T4	ENFERMEDAD	454	503	bala situada a la altura de la sínfisis del pubis	125670008	NARROW
es-S0004-06142007000900010-1	T5	ENFERMEDAD	498	549	pubis, así como una fractura de la rama descendente	301033000	NARROW
es-S0004-06142007000900010-1	T9	ENFERMEDAD	2090	2105	orificio rectal	10825001	EXACT
es-S1130-14732006000400005-1	T1	ENFERMEDAD	60	76	glaucoma crónico	23986001	NARROW
es-S1130-14732006000400005-1	T2	ENFERMEDAD	1379	1455	lesión cortico-subcortical frontal derecha sugestiva de glioma de alto grado	276826005	NARROW
es-S1130-14732006000400005-1	T5	ENFERMEDAD	232	249	proceso depresivo	35489007	EXACT
es-S1130-14732006000400005-1	T7	ENFERMEDAD	400	421	glioblastoma cerebral	276828006	EXACT
es-S1130-14732006000400005-1	T8	ENFERMEDAD	499	565	proceso expansivo intraaxial córtico-subcortical frontal izquierdo	126953009	NARROW
es-S1130-14732006000400005-1	T10	ENFERMEDAD	669	743	glioma de alto grado, localizado en región hemisférico premotora izquierda	276826005	NARROW
es-S0210-48062006000200018-1	T1	ENFERMEDAD	40	54	ulcus gástrico	397825006	EXACT
es-S0210-48062006000200018-1	T3	ENFERMEDAD	620	640	neoplasia testicular	126900000	EXACT
es-S0210-48062006000200018-1	T5	ENFERMEDAD	947	974	zona de testículo infartada	33793000	EXACT
es-S0376-78922009000400011-1	T1	ENFERMEDAD	598	626	infección de tejidos blandos	95880003	EXACT
es-S0376-78922009000400011-1	T2	ENFERMEDAD	396	477	lesión muy dolorosa, profunda, a nivel de la región posterior del maléolo interno	308902007	NARROW
es-S0376-78922009000400011-1	T3	ENFERMEDAD	53	114	picadura de raya a nivel de la superficie interna del tobillo	242598001	NARROW
es-S0376-78922009000400011-1	T5	ENFERMEDAD	2163	2176	cicatrización	275322007	EXACT
es-S0376-78922009000400011-1	T6	ENFERMEDAD	482	518	pie derecho, con necrosis de la piel	95347000	NARROW
es-S0004-06142008000400013-1	T2	ENFERMEDAD	1078	1104	carcinoma ovárico primario	254849005	EXACT
es-S0004-06142008000400013-1	T4	ENFERMEDAD	1339	1391	metástasis de carcinoma de células renales en ovario	94455000	NARROW
es-S0004-06142008000400013-1	T6	ENFERMEDAD	414	440	carcinoma ovárico primario	254849005	EXACT
es-S0004-06142008000400013-1	T7	ENFERMEDAD	861	914	anejo izquierdo presentaba una lesión sólido-quística	97171000119100	NARROW
es-S0004-06142008000400013-1	T9	ENFERMEDAD	1009	1044	implantes metastásicos peritoneales	94627008	EXACT
es-S1130-01082009000400015-1	T1	ENFERMEDAD	84	98	ulcus gástrico	397825006	EXACT
es-S1130-01082009000400015-1	T2	ENFERMEDAD	429	484	dilatación de las vías biliares intra- y extrahepáticas	123608004	NARROW
es-S1130-01082009000400015-1	T3	ENFERMEDAD	496	609	formación quística de paredes finas y morfología tubular ocupando desde hipocondrio izquierdo hasta vacío derecho	446064000	NARROW
es-S1130-01082009000400015-1	T4	ENFERMEDAD	892	915	infiltración neoplásica	128462008	EXACT
es-S1130-01082009000400015-1	T5	ENFERMEDAD	390	416	vesícula biliar distendida	300344005	EXACT
es-S1139-76322009000100006-1	T3	ENFERMEDAD	114	129	exantema facial	271807003	NARROW
es-S1130-01082007001200014-1	T1	ENFERMEDAD	921	1043	arterias de pequeño calibre, arteriolas y capilares alveolares de los pulmones se identificaron numerosos émbolos biliares	266259002	NARROW
es-S1130-01082007001200014-1	T4	ENFERMEDAD	1832	1848	embolismo biliar	55584005	NARROW
es-S1130-01082007001200014-1	T8	ENFERMEDAD	481	548	cálculo biliar (4,5 x 2,5 cm) impactado en el cuello de la vesícula	59771005	NARROW
es-S1130-01082007001200014-1	T9	ENFERMEDAD	1103	1211	émbolos biliares en el hígado (sinusoides y venas portales), en la mucosa de la vesícula biliar y en el bazo	55584005	NARROW
es-S1130-01082007001200014-1	T15	ENFERMEDAD	1435	1464	necrosis focal de hepatocitos	55294001	EXACT
es-S1130-01082007001200014-1	T16	ENFERMEDAD	1466	1506	leucocitosis en los sinusoides hepáticos	111583006	NARROW
es-S1130-01082007001200014-1	T17	ENFERMEDAD	1466	1552	leucocitosis en los sinusoides hepáticos y en los pequeños vasos sanguíneos del pulmón	111583006	NARROW
es-S1130-01082007001200014-1	T18	ENFERMEDAD	1589	1626	émbolos de colesterol en los pulmones	59282003	NARROW
es-S1130-01082007001200014-1	T19	ENFERMEDAD	1656	1679	colecistitis gangrenosa	72533002	EXACT
es-S0365-66912005001100009-1	T1	ENFERMEDAD	43	47	GCCA	33647009	EXACT
es-S0210-48062009000600012-1	T1	ENFERMEDAD	3253	3281	Linfoma No Hodgkin folicular	308121000	EXACT
es-S0210-48062009000600012-1	T2	ENFERMEDAD	2605	2654	Linfoma difuso de células pequeñas- medias tipo b	64575004	EXACT
es-S0210-48062009000600012-1	T4	ENFERMEDAD	2687	2721	hiperplasia de benigna de próstata	266569009	EXACT
es-S0210-48062009000600012-1	T6	ENFERMEDAD	1683	1721	alteraciones de la coagulación por RTU	234466008	NARROW
es-S0210-48062009000600012-1	T7	ENFERMEDAD	280	345	hemorragia digestiva secundaria a un ulcus duodenal por H. Pylori	27281001	NARROW
es-S0210-48062009000600012-1	T8	ENFERMEDAD	2871	2896	adenopatía laterocervical	127087005	EXACT
es-S0210-48062009000600012-1	T9	ENFERMEDAD	1810	1841	Hipertrofia Nodular de Próstata	266569009	NARROW
es-S0210-48062009000600012-1	T10	ENFERMEDAD	2922	2962	adenopatía paratraqueal inferior derecha	23794001	NARROW
es-S0210-48062009000600012-1	T11	ENFERMEDAD	1395	1413	adenopatía celíaca	127117004	EXACT
es-S0210-48062009000600012-1	T12	ENFERMEDAD	3026	3077	adenopatías mediastínicas (paratraqueales derechas)	23794001	NARROW
es-S0210-48062009000600012-1	T13	ENFERMEDAD	1434	1463	Hiperplasia Linfoide reactiva	128863005	NARROW
es-S0210-48062009000600012-1	T15	ENFERMEDAD	535	554	síndrome prostático	11441004	EXACT
es-S0210-48062009000600012-1	T18	ENFERMEDAD	656	694	síndrome de apnea obstructiva de sueño	78275009	EXACT
es-S0210-48062009000600012-1	T21	ENFERMEDAD	847	865	adenopatía celíaca	127117004	EXACT
es-S0210-48062009000600012-1	T22	ENFERMEDAD	2371	2390	linfomas no Hodgkin	118601006	EXACT
es-S0210-48062009000600012-1	T23	ENFERMEDAD	950	965	cáncer de colón	126838000	EXACT
es-S0210-48062009000600012-1	T24	ENFERMEDAD	2488	2498	linfomas B	109979007	EXACT
es-S0210-48062009000600012-1	T25	ENFERMEDAD	2542	2562	linfomas foliculares	109979007	NARROW
es-S0210-48062009000600012-1	T26	ENFERMEDAD	2131	2165	ca. de células pequeñas anaplásico	74364000	NARROW
es-S1135-76062013000100008-1	T3	ENFERMEDAD	1603	1628	aspiración broncoalveolar	427827009	EXACT
es-S1135-76062013000100008-1	T5	ENFERMEDAD	875	911	dilatación del estómago y el duodeno	735499005	NARROW
es-S0365-66912008000700010-1	T1	ENFERMEDAD	843	877	escotoma periférico inferior en OD	246659002	NARROW
es-S0365-66912008000700010-1	T2	ENFERMEDAD	48	68	MNO primario del ojo	388871003	EXACT
es-S0365-66912008000700010-1	T6	ENFERMEDAD	625	639	MNO intraconal	254978007	NARROW
es-S0365-66912005001100010-2	T1	ENFERMEDAD	55	96	cataratas nucleares grado 3 en ambos ojos	53889007	NARROW
es-S0365-66912005001100010-2	T2	ENFERMEDAD	127	142	pterigión nasal	77489003	NARROW
es-S0210-48062006000400012-1	T1	ENFERMEDAD	739	763	lesiones en el epidídimo	118657002	EXACT
es-S0210-48062006000400012-1	T4	ENFERMEDAD	3600	3630	neoplasia intratubular seminal	713646001	NARROW
es-S0210-48062006000400012-1	T7	ENFERMEDAD	1055	1081	testículos y uno adicional	17471001	EXACT
es-S1135-76062005000100002-1	T1	ENFERMEDAD	2109	2166	cavidad craneal aparece HSD frontotemporoparietal derecho	95453001	NARROW
es-S1135-76062005000100002-1	T2	ENFERMEDAD	417	420	TCE	82271004	EXACT
es-S1135-76062005000100002-1	T5	ENFERMEDAD	38	49	TCE frontal	82271004	NARROW
es-S1135-76062005000100002-1	T7	ENFERMEDAD	4569	4603	placas seniles por toda la corteza	128128003	NARROW
es-S1135-76062005000100002-1	T9	ENFERMEDAD	4605	4658	microcalcificaciones en ganglios basales e hipocampos	230311004	NARROW
es-S1135-76062005000100002-1	T10	ENFERMEDAD	1377	1388	contusiones	373600006	EXACT
es-S1135-76062005000100002-1	T12	ENFERMEDAD	195	224	flutter auricular paroxístico	427665004	EXACT
es-S1135-76062005000100002-1	T13	ENFERMEDAD	4662	4732	neuronas con degeneración granulovacuolar y neurofibrilar en hipocampo	418143002	NARROW
es-S1135-76062005000100002-1	T14	ENFERMEDAD	1858	1946	placas de ateroma calcificadas en arterias coronarias descendente anterior y circunfleja	67682002	NARROW
es-S1135-76062005000100002-1	T15	ENFERMEDAD	227	245	angor hemodinámico	194828000	EXACT
es-S1135-76062005000100002-1	T16	ENFERMEDAD	5493	5519	traumatismo frontoparietal	127295002	NARROW
es-S1135-76062005000100002-1	T18	ENFERMEDAD	1481	1539	herida suturada con cuatro puntos en región ciliar derecha	210343008	NARROW
es-S1135-76062005000100002-1	T20	ENFERMEDAD	5544	5571	rotura de quiste aracnoideo	33595009	NARROW
es-S1135-76062005000100002-1	T21	ENFERMEDAD	2400	2403	HSD	95453001	EXACT
es-S1135-76062005000100002-1	T22	ENFERMEDAD	1550	1561	contusiones	373600006	EXACT
es-S1135-76062005000100002-1	T24	ENFERMEDAD	2440	2472	hemorragia subaracnoidea derecha	21454007	NARROW
es-S1135-76062005000100002-1	T25	ENFERMEDAD	5599	5608	HSD agudo	95453001	NARROW
es-S1135-76062005000100002-1	T26	ENFERMEDAD	5624	5649	hipertensión intracraneal	50490005	EXACT
es-S1135-76062005000100002-1	T27	ENFERMEDAD	2483	2516	herniación transtentorial derecho	230756008	NARROW
es-S1135-76062005000100002-1	T28	ENFERMEDAD	5651	5664	enclavamiento	49453006	EXACT
es-S1135-76062005000100002-1	T29	ENFERMEDAD	2519	2544	hemorragia en mesencéfalo	95454007	NARROW
es-S1135-76062005000100002-1	T30	ENFERMEDAD	2070	2101	calcificación del anillo mitral	251002009	EXACT
es-S1135-76062005000100002-1	T31	ENFERMEDAD	907	996	"HSD crónico con resangrado"" que abarca las regiones frontal, temporal y parietal derechas"	304831001	NARROW
es-S1135-76062005000100002-1	T34	ENFERMEDAD	998	1038	herniación supracallosa y transtentorial	230756008	EXACT
es-S1135-76062005000100002-1	T36	ENFERMEDAD	1042	1094	hemorragia subaracnoidea (HSA) en hemisferio derecho	21454007	NARROW
es-S1135-76062005000100002-1	T37	ENFERMEDAD	2812	2877	colapso del ventrículo lateral derecho y dilatación del izquierdo	277476007	NARROW
es-S1135-76062005000100002-1	T38	ENFERMEDAD	2905	3018	focos de hemorragia en sustancia blanca frontal derecha, cuerpo calloso, tálamo derecho y corteza frontal derecha	449020009	NARROW
es-S1135-76062005000100002-1	T39	ENFERMEDAD	3023	3061	mesencéfalo muestra extensa hemorragia	95454007	NARROW
es-S1135-76062005000100002-1	T40	ENFERMEDAD	3167	3241	focos de hemorragia en el suelo del IV ventrículo y pedúnculos cerebelosos	449020009	NARROW
es-S1135-76062005000100002-1	T42	ENFERMEDAD	436	467	herida contusa en región ciliar	38372004	NARROW
es-S1135-76062005000100002-1	T43	ENFERMEDAD	2879	2902	herniación supracallosa	230756008	EXACT
es-S1135-76062005000100002-1	T44	ENFERMEDAD	3997	4000	HSD	95453001	EXACT
es-S1135-76062005000100002-1	T48	ENFERMEDAD	907	910	HSD	95453001	EXACT
es-S1135-76062005000100002-1	T49	ENFERMEDAD	1068	1071	HSA	21454007	EXACT
es-S1135-76062005000100002-1	T50	ENFERMEDAD	2133	2136	HSD	95453001	EXACT
es-S0004-06142007000900012-1	T2	ENFERMEDAD	98	124	fractura de tibia y peroné	414293001	EXACT
es-S0004-06142007000900012-1	T3	ENFERMEDAD	135	151	cólico nefrítico	7093002	EXACT
es-S0004-06142007000900012-1	T4	ENFERMEDAD	930	939	quísticas	441457006	EXACT
es-S0004-06142007000900012-1	T7	ENFERMEDAD	509	542	dilatación de vía renal excretora	363083009	NARROW
es-S0365-66912007000200011-1	T1	ENFERMEDAD	1221	1225	DFVA	232049001	EXACT
es-S0365-66912007000200011-1	T2	ENFERMEDAD	274	321	ptisis bulbi debido a un antecedente traumático	4229009	NARROW
es-S0365-66912007000200011-1	T3	ENFERMEDAD	1029	1072	desprendimiento de la retina neurosensorial	42059000	NARROW
es-S0365-66912007000200011-1	T4	ENFERMEDAD	538	584	lesión viteliforme sobreelevada en área foveal	90036004	NARROW
es-S0365-66912007000200011-1	T7	ENFERMEDAD	1553	1599	lesión redondeada anaranjada en el área foveal	262756006	NARROW
es-S0365-66912004001200010-2	T2	ENFERMEDAD	673	707	papila del nervio óptico edematosa	423341008	EXACT
es-S0365-66912004001200010-2	T4	ENFERMEDAD	1210	1261	hemorragia masiva en el hemisferio cerebral derecho	73020009	NARROW
es-S0365-66912004001200010-2	T5	ENFERMEDAD	57	83	pérdida indolora de visión	105597003	NARROW
es-S1130-14732005000600009-1	T2	ENFERMEDAD	1022	1043	malformación vascular	783806000	EXACT
es-S1130-14732005000600009-1	T3	ENFERMEDAD	872	893	quiste sinovial L2-L3	427518000	NARROW
es-S1130-05582017000300150-3	T1	ENFERMEDAD	0	55	Lesión radiolúcida en rama y parte de cuerpo mandibular	128233005	NARROW
es-S0365-66912010000700004-1	T5	ENFERMEDAD	404	434	edema macular bilateral difuso	15639231000119102	EXACT
es-S0365-66912010000700004-1	T6	ENFERMEDAD	917	954	edema macular difuso severo bilateral	37231002	NARROW
es-S0365-66912010000700004-1	T9	ENFERMEDAD	586	610	pérdida de visión severa	105597003	NARROW
es-S0378-48352004001000003-1	T1	ENFERMEDAD	1736	1763	fracaso hepático fulminante	235884008	EXACT
es-S0378-48352004001000003-1	T3	ENFERMEDAD	87	103	metástasis óseas	94222008	EXACT
es-S0378-48352004001000003-1	T4	ENFERMEDAD	1560	1594	hepatitis aguda de etiología viral	57412004	EXACT
es-S0378-48352004001000003-1	T5	ENFERMEDAD	1631	1646	fibrosis portal	235856003	NARROW
es-S0378-48352004001000003-1	T6	ENFERMEDAD	1873	1894	hepatitis aguda viral	57412004	EXACT
es-S0378-48352004001000003-1	T9	ENFERMEDAD	303	329	quiste hidotídico pulmonar	721822004	NARROW
es-S0378-48352004001000003-1	T10	ENFERMEDAD	427	452	isquemia arterial crónica	233957006	NARROW
es-S0378-48352004001000003-1	T11	ENFERMEDAD	455	483	aneurisma en aorta abdominal	233985008	EXACT
es-S1887-85712014000100005-1	T1	ENFERMEDAD	562	588	paresia del IV par craneal	20610004	NARROW
es-S1887-85712014000100005-1	T4	ENFERMEDAD	1999	2007	embólico	414086009	EXACT
es-S1887-85712014000100005-1	T6	ENFERMEDAD	1609	1662	microinfartos solitarios en sustancia blanca profunda	432504007	NARROW
es-S1887-85712014000100005-1	T7	ENFERMEDAD	487	498	dislipémico	370992007	EXACT
es-S1887-85712014000100005-1	T8	ENFERMEDAD	1673	1766	lesiones isquémicas agudas de localización paramedial en ambos tálamos y mesencéfalo anterior	16218291000119100	NARROW
es-S1887-85712014000100005-1	T9	ENFERMEDAD	1784	1822	obstrucción de la arteria de Percheron	427296003	NARROW
es-S1887-85712014000100005-1	T13	ENFERMEDAD	252	273	visión doble vertical	24982008	NARROW
es-S1139-76322016000400018-1	T1	ENFERMEDAD	410	442	estenosis hipertrófica de píloro	48644003	EXACT
es-S1139-76322016000400018-1	T2	ENFERMEDAD	1181	1227	intubación operatoria y el edema postraumático	398080000	NARROW
es-S1139-76322016000400018-1	T3	ENFERMEDAD	2468	2489	malformación vascular	783806000	EXACT
es-S1139-76322016000400018-1	T4	ENFERMEDAD	2653	2680	doble arco aórtico completo	10451007	NARROW
es-S0376-78922015000400012-1	T1	ENFERMEDAD	475	516	fractura de la apófisis estiloides radial	281527002	EXACT
es-S0376-78922015000400012-1	T2	ENFERMEDAD	522	550	fractura del hueso semilunar	2012002	EXACT
es-S0376-78922015000400012-1	T3	ENFERMEDAD	557	610	luxación a través del trazo de fractura del semilunar	263082000	EXACT
es-S0376-78922015000400012-1	T4	ENFERMEDAD	1098	1158	fractura del hueso semilunar era coronal-oblicuo y conminuto	2012002	NARROW
es-S0376-78922015000400012-1	T5	ENFERMEDAD	818	871	fractura-luxación transestiloidesradial-transemilunar	281516004	EXACT
es-S0004-06142008000400011-2	T1	ENFERMEDAD	732	781	linfoma testicular difuso de célula grande tipo B	277664004	NARROW
es-S0004-06142008000400011-2	T2	ENFERMEDAD	112	159	carcinoma de próstata medianamente diferenciado	254900004	NARROW
es-S1130-01082009000200012-1	T1	ENFERMEDAD	52	70	Alzheimer moderado	26929004	NARROW
es-S1130-01082009000200012-1	T3	ENFERMEDAD	387	405	heces calcificadas	53619000	NARROW
es-S1130-01082009000200012-1	T4	ENFERMEDAD	549	571	peritonitis fecaloidea	235985005	EXACT
es-S1130-01082009000200012-1	T5	ENFERMEDAD	593	602	fecalomas	40515007	EXACT
es-S1130-01082009000200012-1	T6	ENFERMEDAD	615	643	perforación a nivel de sigma	712512004	EXACT
es-S1130-01082009000200012-1	T7	ENFERMEDAD	740	790	perforación a nivel del ángulo esplénico del colon	50257008	NARROW
es-S1130-01082008000800009-1	T1	ENFERMEDAD	38	59	neoplasia de próstata	126906006	EXACT
es-S1130-01082008000800009-1	T2	ENFERMEDAD	86	102	proctitis rádica	3951002	NARROW
es-S1130-01082008000800009-1	T3	ENFERMEDAD	1412	1490	segmento de intestino delgado con una disección de su pared por gas intramural	721656007	NARROW
es-S1130-01082008000800009-1	T4	ENFERMEDAD	1190	1214	neumoperitoneo bilateral	17204006	EXACT
es-S1130-01082008000800009-1	T8	ENFERMEDAD	1567	1591	neumoperitoneo bilateral	17204006	EXACT
es-S1137-66272014000100019-1	T3	ENFERMEDAD	999	1030	hamartoma quístico retrorrectal	721693001	NARROW
es-S1137-66272014000100019-1	T4	ENFERMEDAD	1053	1083	tumoración de aspecto quístico	441457006	EXACT
es-S1137-66272014000100019-1	T6	ENFERMEDAD	1676	1679	HQR	254594009	NARROW
es-S1137-66272014000100019-1	T7	ENFERMEDAD	1032	1035	HQR	254594009	NARROW
es-S1134-80462009000100005-1	T1	ENFERMEDAD	61	99	arteriopatía por enfermedad de Buerger	52403007	EXACT
es-S1134-80462009000100005-1	T2	ENFERMEDAD	803	819	patología álgica	373673007	EXACT
es-S0365-66912006000100008-1	T3	ENFERMEDAD	1033	1047	leve proptosis	18265008	NARROW
es-S1130-05582008000400004-1	T1	ENFERMEDAD	583	596	tumor maxilar	126634001	EXACT
es-S1130-05582008000400004-1	T3	ENFERMEDAD	125	151	tumor primario desconocido	310504009	EXACT
es-S1130-05582008000400004-1	T4	ENFERMEDAD	1082	1131	carcinoma infiltrante de la paratiroides inferior	255037004	NARROW
es-S1130-05582008000400004-1	T5	ENFERMEDAD	1134	1173	hiperplasia de la paratiroides superior	9092004	NARROW
es-S0210-48062003000900009-1	T3	ENFERMEDAD	1075	1104	Nefroma quístico multilocular	92165001	NARROW
es-S0210-48062003000900009-1	T5	ENFERMEDAD	611	640	nefroma multilocular quístico	92165001	NARROW
es-S0210-48062003000900009-1	T6	ENFERMEDAD	46	77	enfermedad pulmonar obstructiva	13645005	EXACT
es-S0210-48062003000900009-1	T9	ENFERMEDAD	665	702	carcinoma de células renales quístico	733603009	EXACT
es-S0365-66912004001000008-1	T1	ENFERMEDAD	82	114	lesión pigmentada en iris de ojo	117831000119104	NARROW
es-S0365-66912004001000008-1	T2	ENFERMEDAD	193	219	miopía media en ambos ojos	345061000119109	NARROW
es-S0365-66912004001000008-1	T3	ENFERMEDAD	1138	1167	melanocitoma de cuerpo ciliar	126998003	NARROW
es-S0365-66912004001000008-1	T4	ENFERMEDAD	1370	1415	erosión corneal por uso de lentes de contacto	50792001	NARROW
es-S0365-66912004001000008-1	T5	ENFERMEDAD	1620	1647	glaucoma melanocitomalítico	788947003	NARROW
es-S0365-66912004001000008-1	T7	ENFERMEDAD	1441	1458	inflamación en CA	246992005	EXACT
es-S0365-66912004001000008-1	T9	ENFERMEDAD	2082	2094	melanocitoma	26325004	EXACT
es-S0378-48352005000100005-2	T2	ENFERMEDAD	331	353	recidiva ósea cervical	94217008	NARROW
es-S0378-48352005000100005-2	T4	ENFERMEDAD	1132	1158	adenopatía supraclavicular	127088000	EXACT
es-S0378-48352005000100005-2	T5	ENFERMEDAD	1263	1278	progresión ósea	94222008	EXACT
es-S0365-66912012000500003-1	T1	ENFERMEDAD	598	640	hemorragia en astilla peripapilar inferior	28998008	NARROW
es-S0365-66912012000500003-1	T2	ENFERMEDAD	1396	1427	escleritis posterior idiopática	267660007	NARROW
es-S0365-66912012000500003-1	T3	ENFERMEDAD	642	688	pliegues retinocoroideos temporales superiores	37480005	NARROW
es-S0365-66912012000500003-1	T4	ENFERMEDAD	1433	1504	hipertensión ocular secundaria al tratamiento farmacológico corticoideo	1654001	EXACT
es-S0365-66912012000500003-1	T6	ENFERMEDAD	1980	2034	pliegues a nivel de la retina interna/EPR/coriocapilar	37480005	NARROW
es-S0365-66912012000500003-1	T8	ENFERMEDAD	90	97	Uveítis	128473001	EXACT
es-S0365-66912012000500003-1	T9	ENFERMEDAD	2061	2081	inflamación escleral	78370002	EXACT
es-S1138-123X2006000200007-1	T2	ENFERMEDAD	1216	1270	diapneusia antiestética en la comisura labial inferior	90678009	NARROW
es-S1137-66272016000200010-1	T2	ENFERMEDAD	409	441	lesión ulcerada a nivel de ciego	16101002	EXACT
es-S1130-01082007001100010-2	T1	ENFERMEDAD	17	34	cirrótico enólico	420054005	EXACT
es-S1130-01082007001100010-2	T2	ENFERMEDAD	46	63	infección por VHC	50711007	EXACT
