filename	mark	label	off0	off1	term	code	semantic_rel
es-S0365-66912008000700010-1	T7	ENFERMEDAD	278	296	diplopía binocular	246655008	EXACT
es-S1134-80462014000300009-1	T1	ENFERMEDAD	89	106	dolor neuropático	247398009	EXACT
es-S0365-66912005001100010-2	T1	ENFERMEDAD	55	96	cataratas nucleares grado 3 en ambos ojos	53889007	NARROW
es-S0365-66912005001100010-2	T2	ENFERMEDAD	127	142	pterigión nasal	77489003	NARROW
es-S0365-66912005001100010-2	T4	ENFERMEDAD	581	590	pterigión	77489003	EXACT
es-S0365-66912005001100010-2	T5	ENFERMEDAD	626	640	lesión corneal	63725005	EXACT
es-S0210-48062006000400012-1	T4	ENFERMEDAD	3600	3630	neoplasia intratubular seminal	713646001	NARROW
es-S1135-76062005000100002-1	T7	ENFERMEDAD	4569	4603	placas seniles por toda la corteza	128128003	NARROW
es-S1135-76062005000100002-1	T9	ENFERMEDAD	4605	4658	microcalcificaciones en ganglios basales e hipocampos	230311004	NARROW
es-S1135-76062005000100002-1	T10	ENFERMEDAD	1377	1388	contusiones	373600006	EXACT
es-S1135-76062005000100002-1	T11	ENFERMEDAD	161	180	valvulopatía mitral	11851006	EXACT
es-S1135-76062005000100002-1	T12	ENFERMEDAD	195	224	flutter auricular paroxístico	427665004	EXACT
es-S1135-76062005000100002-1	T13	ENFERMEDAD	4662	4732	neuronas con degeneración granulovacuolar y neurofibrilar en hipocampo	418143002	NARROW
es-S1135-76062005000100002-1	T14	ENFERMEDAD	1858	1946	placas de ateroma calcificadas en arterias coronarias descendente anterior y circunfleja	67682002	NARROW
es-S1135-76062005000100002-1	T16	ENFERMEDAD	5493	5519	traumatismo frontoparietal	127295002	NARROW
es-S1135-76062005000100002-1	T18	ENFERMEDAD	1481	1539	herida suturada con cuatro puntos en región ciliar derecha	210343008	NARROW
es-S1135-76062005000100002-1	T22	ENFERMEDAD	1550	1561	contusiones	373600006	EXACT
es-S1135-76062005000100002-1	T27	ENFERMEDAD	2483	2516	herniación transtentorial derecho	230756008	NARROW
es-S1135-76062005000100002-1	T29	ENFERMEDAD	2519	2544	hemorragia en mesencéfalo	95454007	NARROW
es-S1135-76062005000100002-1	T30	ENFERMEDAD	2070	2101	calcificación del anillo mitral	251002009	EXACT
es-S1135-76062005000100002-1	T31	ENFERMEDAD	907	996	"HSD crónico con resangrado"" que abarca las regiones frontal, temporal y parietal derechas"	304831001	NARROW
es-S1135-76062005000100002-1	T34	ENFERMEDAD	998	1038	herniación supracallosa y transtentorial	230756008	EXACT
es-S1135-76062005000100002-1	T37	ENFERMEDAD	2812	2877	colapso del ventrículo lateral derecho y dilatación del izquierdo	277476007	NARROW
es-S1135-76062005000100002-1	T38	ENFERMEDAD	2905	3018	focos de hemorragia en sustancia blanca frontal derecha, cuerpo calloso, tálamo derecho y corteza frontal derecha	449020009	NARROW
es-S1135-76062005000100002-1	T39	ENFERMEDAD	3023	3061	mesencéfalo muestra extensa hemorragia	95454007	NARROW
es-S1135-76062005000100002-1	T40	ENFERMEDAD	3167	3241	focos de hemorragia en el suelo del IV ventrículo y pedúnculos cerebelosos	449020009	NARROW
es-S1135-76062005000100002-1	T42	ENFERMEDAD	436	467	herida contusa en región ciliar	38372004	NARROW
es-S1135-76062005000100002-1	T43	ENFERMEDAD	2879	2902	herniación supracallosa	230756008	EXACT
es-S1135-76062005000100002-1	T46	ENFERMEDAD	685	695	anisocoria	404693002	EXACT
es-S1135-76062005000100002-1	T47	ENFERMEDAD	832	842	anisocoria	404693002	EXACT
es-S0004-06142007000900012-1	T2	ENFERMEDAD	98	124	fractura de tibia y peroné	414293001	EXACT
es-S0004-06142007000900012-1	T7	ENFERMEDAD	509	542	dilatación de vía renal excretora	363083009	NARROW
es-S0365-66912007000200011-1	T1	ENFERMEDAD	1221	1225	DFVA	232049001	EXACT
es-S0365-66912007000200011-1	T2	ENFERMEDAD	274	321	ptisis bulbi debido a un antecedente traumático	4229009	NARROW
es-S0365-66912007000200011-1	T4	ENFERMEDAD	538	584	lesión viteliforme sobreelevada en área foveal	90036004	NARROW
es-S0365-66912004001200010-2	T4	ENFERMEDAD	1210	1261	hemorragia masiva en el hemisferio cerebral derecho	73020009	NARROW
es-S1130-14732005000600009-1	T1	ENFERMEDAD	620	645	hernia inguinal bilateral	85502002	EXACT
es-S1130-14732005000600009-1	T2	ENFERMEDAD	1022	1043	malformación vascular	783806000	EXACT
es-S1130-14732005000600009-1	T3	ENFERMEDAD	872	893	quiste sinovial L2-L3	427518000	NARROW
es-S0365-66912010000700004-1	T5	ENFERMEDAD	404	434	edema macular bilateral difuso	15639231000119102	EXACT
es-S0378-48352004001000003-1	T1	ENFERMEDAD	1736	1763	fracaso hepático fulminante	235884008	EXACT
es-S0378-48352004001000003-1	T4	ENFERMEDAD	1560	1594	hepatitis aguda de etiología viral	57412004	EXACT
es-S0378-48352004001000003-1	T6	ENFERMEDAD	1873	1894	hepatitis aguda viral	57412004	EXACT
es-S0378-48352004001000003-1	T9	ENFERMEDAD	303	329	quiste hidotídico pulmonar	721822004	NARROW
es-S0378-48352004001000003-1	T10	ENFERMEDAD	427	452	isquemia arterial crónica	233957006	NARROW
es-S0378-48352004001000003-1	T11	ENFERMEDAD	455	483	aneurisma en aorta abdominal	233985008	EXACT
es-S1887-85712014000100005-1	T1	ENFERMEDAD	562	588	paresia del IV par craneal	20610004	NARROW
es-S1887-85712014000100005-1	T8	ENFERMEDAD	1673	1766	lesiones isquémicas agudas de localización paramedial en ambos tálamos y mesencéfalo anterior	16218291000119100	NARROW
es-S1887-85712014000100005-1	T9	ENFERMEDAD	1784	1822	obstrucción de la arteria de Percheron	427296003	NARROW
es-S1139-76322016000400018-1	T1	ENFERMEDAD	410	442	estenosis hipertrófica de píloro	48644003	EXACT
es-S1139-76322016000400018-1	T2	ENFERMEDAD	1181	1227	intubación operatoria y el edema postraumático	398080000	NARROW
es-S1139-76322016000400018-1	T3	ENFERMEDAD	2468	2489	malformación vascular	783806000	EXACT
es-S1139-76322016000400018-1	T4	ENFERMEDAD	2653	2680	doble arco aórtico completo	10451007	NARROW
es-S1139-76322016000400018-1	T6	ENFERMEDAD	484	504	alcalosis metabólica	1388004	EXACT
es-S0376-78922015000400012-1	T1	ENFERMEDAD	475	516	fractura de la apófisis estiloides radial	281527002	EXACT
es-S0376-78922015000400012-1	T2	ENFERMEDAD	522	550	fractura del hueso semilunar	2012002	EXACT
es-S0376-78922015000400012-1	T3	ENFERMEDAD	557	610	luxación a través del trazo de fractura del semilunar	263082000	EXACT
es-S0376-78922015000400012-1	T4	ENFERMEDAD	1098	1158	fractura del hueso semilunar era coronal-oblicuo y conminuto	2012002	NARROW
es-S0376-78922015000400012-1	T5	ENFERMEDAD	818	871	fractura-luxación transestiloidesradial-transemilunar	281516004	EXACT
es-S0004-06142008000400011-2	T1	ENFERMEDAD	732	781	linfoma testicular difuso de célula grande tipo B	277664004	NARROW
es-S0004-06142008000400011-2	T2	ENFERMEDAD	112	159	carcinoma de próstata medianamente diferenciado	254900004	NARROW
es-S1130-01082009000200012-1	T3	ENFERMEDAD	387	405	heces calcificadas	53619000	NARROW
es-S1130-01082009000200012-1	T4	ENFERMEDAD	549	571	peritonitis fecaloidea	235985005	EXACT
es-S1130-01082009000200012-1	T7	ENFERMEDAD	740	790	perforación a nivel del ángulo esplénico del colon	50257008	NARROW
es-S1130-01082008000800009-1	T1	ENFERMEDAD	38	59	neoplasia de próstata	126906006	EXACT
es-S1130-01082008000800009-1	T3	ENFERMEDAD	1412	1490	segmento de intestino delgado con una disección de su pared por gas intramural	721656007	NARROW
es-S1130-01082008000800009-1	T10	ENFERMEDAD	297	310	neumoconiosis	40122008	EXACT
es-S1137-66272014000100019-1	T2	ENFERMEDAD	866	884	anomalía congénita	66091009	EXACT
es-S1137-66272014000100019-1	T3	ENFERMEDAD	999	1030	hamartoma quístico retrorrectal	721693001	NARROW
es-S1137-66272014000100019-1	T6	ENFERMEDAD	1676	1679	HQR	254594009	NARROW
es-S1137-66272014000100019-1	T7	ENFERMEDAD	1032	1035	HQR	254594009	NARROW
es-S1134-80462009000100005-1	T1	ENFERMEDAD	61	99	arteriopatía por enfermedad de Buerger	52403007	EXACT
es-S1134-80462009000100005-1	T2	ENFERMEDAD	803	819	patología álgica	373673007	EXACT
es-S0365-66912006000100008-1	T1	ENFERMEDAD	55	79	neurofibromatosis tipo 1	92824003	EXACT
es-S0365-66912006000100008-1	T2	ENFERMEDAD	823	847	glioma del nervio óptico	254976006	EXACT
es-S1130-05582008000400004-1	T3	ENFERMEDAD	125	151	tumor primario desconocido	310504009	EXACT
es-S1130-05582008000400004-1	T4	ENFERMEDAD	1082	1131	carcinoma infiltrante de la paratiroides inferior	255037004	NARROW
es-S1130-05582008000400004-1	T6	ENFERMEDAD	420	448	osteoartropatía hipertrófica	203357004	EXACT
es-S0210-48062003000900009-1	T9	ENFERMEDAD	665	702	carcinoma de células renales quístico	733603009	EXACT
es-S0365-66912004001000008-1	T1	ENFERMEDAD	82	114	lesión pigmentada en iris de ojo	117831000119104	NARROW
es-S0365-66912004001000008-1	T2	ENFERMEDAD	193	219	miopía media en ambos ojos	345061000119109	NARROW
es-S0365-66912004001000008-1	T3	ENFERMEDAD	1138	1167	melanocitoma de cuerpo ciliar	126998003	NARROW
es-S0365-66912004001000008-1	T4	ENFERMEDAD	1370	1415	erosión corneal por uso de lentes de contacto	50792001	NARROW
es-S0365-66912004001000008-1	T5	ENFERMEDAD	1620	1647	glaucoma melanocitomalítico	788947003	NARROW
es-S0365-66912004001000008-1	T7	ENFERMEDAD	1441	1458	inflamación en CA	246992005	EXACT
es-S0365-66912004001000008-1	T9	ENFERMEDAD	2082	2094	melanocitoma	26325004	EXACT
es-S0378-48352005000100005-2	T4	ENFERMEDAD	1132	1158	adenopatía supraclavicular	127088000	EXACT
es-S0365-66912012000500003-1	T2	ENFERMEDAD	1396	1427	escleritis posterior idiopática	267660007	NARROW
es-S0365-66912012000500003-1	T4	ENFERMEDAD	1433	1504	hipertensión ocular secundaria al tratamiento farmacológico corticoideo	1654001	EXACT
es-S1138-123X2006000200007-1	T1	ENFERMEDAD	44	66	enfermedad periodontal	2556008	EXACT
es-S1138-123X2006000200007-1	T2	ENFERMEDAD	1216	1270	diapneusia antiestética en la comisura labial inferior	90678009	NARROW
es-S1137-66272016000200010-1	T2	ENFERMEDAD	409	441	lesión ulcerada a nivel de ciego	16101002	EXACT
es-S1130-01082007001100010-2	T1	ENFERMEDAD	17	34	cirrótico enólico	420054005	EXACT
es-S1130-01082007001100010-2	T3	ENFERMEDAD	782	801	shunt espleno-renal	67307004	NARROW
es-S1130-01082007001100010-2	T7	ENFERMEDAD	520	597	circulación colateral asociada a una derivación porto-sistémica espleno-renal	56073001	NARROW
es-S1130-01082007001100010-2	T9	ENFERMEDAD	274	307	peripancreático un vaso colateral	56073001	NARROW
es-S0212-71992004000300009-1	T11	ENFERMEDAD	2110	2149	linfadenitis necrotizante histiocitaria	127217009	EXACT
es-S0212-71992004000300009-1	T12	ENFERMEDAD	2152	2182	enfermedad de Kikuchi-Fujimoto	127217009	EXACT
es-S1130-01082009000200016-1	T2	ENFERMEDAD	1180	1207	apendicitis crónica fibrosa	58997001	NARROW
es-S1130-01082009000200016-1	T3	ENFERMEDAD	1075	1095	hiperplasia linfoide	128863005	EXACT
es-S1130-01082009000200016-1	T5	ENFERMEDAD	495	528	bario en el interior del apéndice	18526009	NARROW
es-S0212-71992005001100007-1	T4	ENFERMEDAD	2719	2735	mieloma múltiple	109989006	EXACT
es-S0212-71992005001100007-1	T5	ENFERMEDAD	2751	2791	leucemia de células plasmáticas primaria	95210003	EXACT
es-S0212-71992005001100007-1	T6	ENFERMEDAD	2570	2597	adenopatías intrabdominales	128235003	EXACT
es-S0212-71992005001100007-1	T7	ENFERMEDAD	120	159	reumatismo poliarticular en la infancia	396332003	NARROW
es-S0365-66912007000900010-1	T1	ENFERMEDAD	110	133	melanoma de la coroides	255021005	EXACT
es-S0365-66912007000900010-1	T2	ENFERMEDAD	2089	2117	escleritis posterior gigante	267660007	NARROW
es-S0365-66912007000900010-1	T3	ENFERMEDAD	1585	1596	toxocarosis	406619001	EXACT
es-S0365-66912007000900010-1	T4	ENFERMEDAD	2221	2245	escleritis granulomatosa	231876002	EXACT
es-S0365-66912007000900010-1	T6	ENFERMEDAD	2773	2787	espasmo ciliar	95715007	EXACT
es-S0365-66912007000900010-1	T9	ENFERMEDAD	1124	1142	pliegues coroideos	231998005	EXACT
es-S0365-66912007000900010-1	T12	ENFERMEDAD	1182	1207	red vascular intratumoral	399507002	EXACT
es-S1698-44472004000200012-1	T1	ENFERMEDAD	1076	1102	fibroma cemento-osificante	189899000	NARROW
es-S1130-05582013000400005-1	T1	ENFERMEDAD	1762	1801	melanoma mucoso epitelioide infiltrante	783736003	NARROW
es-S1130-05582013000400005-1	T2	ENFERMEDAD	1815	1831	melanoma in situ	127330008	EXACT
es-S1130-05582013000400005-1	T3	ENFERMEDAD	769	795	hemorragia intraoperatoria	213261000	EXACT
es-S1130-05582013000400005-1	T5	ENFERMEDAD	289	305	melanoma nodular	2142002	EXACT
es-S1130-05582013000400005-1	T8	ENFERMEDAD	1620	1669	parálisis del nervio motor ocular común izquierdo	60750009	NARROW
es-S1130-05582013000400005-1	T11	ENFERMEDAD	1257	1302	tumor que se originaba en el cornete inferior	126674007	NARROW
es-S0212-71992000001200006-1	T1	ENFERMEDAD	1778	1795	retinitis por CMV	22455005	EXACT
es-S0212-71992000001200006-1	T3	ENFERMEDAD	172	195	desgarro del canal anal	282077009	EXACT
es-S0212-71992000001200006-1	T6	ENFERMEDAD	2703	2725	toxoplasmosis cerebral	192701001	EXACT
es-S0212-71992000001200006-1	T11	ENFERMEDAD	2102	2180	cápsula interna y ganglios basales izquierdos, con importante edema vasogénico	230759001	NARROW
S0004-06142006000900015-1	T7	ENFERMEDAD	1309	1351	implantes peritoneales y retroperitoneales	188445006	EXACT
S0004-06142006000900015-1	T8	ENFERMEDAD	1422	1463	carcinoma de células claras de alto grado	30546008	NARROW
es-S0376-78922009000400002-2	T2	ENFERMEDAD	239	254	infección local	10443009	EXACT
es-S0376-78922009000100005-1	T1	ENFERMEDAD	46	90	lesión por aplastamiento en miembro superior	9560007	EXACT
es-S0376-78922009000100005-1	T2	ENFERMEDAD	222	306	trombosis de las anastomosis de revascularización radial y cubital a nivel del carpo	234194005	NARROW
es-S0365-66912009001100005-3	T1	ENFERMEDAD	75	99	neurofibromatosis tipo 1	92824003	EXACT
es-S0365-66912009001100005-3	T3	ENFERMEDAD	433	494	glioma del NO en su porción intracanalicular e intraorbitaria	414950005	NARROW
es-S0365-66912009001100005-3	T4	ENFERMEDAD	531	555	neurofibromatosis tipo 1	92824003	EXACT
es-S0365-66912009001100005-3	T6	ENFERMEDAD	816	831	gliomas ópticos	254976006	EXACT
es-S0365-66912009001100005-3	T8	ENFERMEDAD	155	189	manchas café con leche diseminadas	201281002	NARROW
es-S1130-05582014000400006-2	T3	ENFERMEDAD	1187	1200	mediastinitos	47597000	EXACT
es-S1139-76322013000200009-1	T2	ENFERMEDAD	596	602	ataxia	20262006	EXACT
es-S0213-12852013000400006-1	T2	ENFERMEDAD	744	782	vértigo en respuesta al sonido intenso	399153001	NARROW
es-S0213-12852013000400006-1	T3	ENFERMEDAD	1133	1184	dehiscencia del canal semicircular superior derecho	717799003	NARROW
es-S0213-12852013000400006-1	T6	ENFERMEDAD	784	802	fenómeno de Tullio	278469000	EXACT
es-S1888-75462016000400180-1	T1	ENFERMEDAD	218	255	fractura de tercio medio de clavícula	41972004	NARROW
es-S1888-75462016000400180-1	T2	ENFERMEDAD	266	346	fractura de arcos costales derechos producidos en accidente con caída en calzada	1261007	NARROW
es-S1888-75462016000400180-1	T3	ENFERMEDAD	2113	2134	fractura de clavícula	58150001	EXACT
es-S1888-75462016000400180-1	T4	ENFERMEDAD	640	691	fractura de arcos costales derechos cuarto y quinto	31693001	NARROW
es-S1888-75462016000400180-1	T6	ENFERMEDAD	1743	1834	compresión de la rama cubital del nervio cutáneo braquial medial a nivel del hiato basílico	84116009	NARROW
es-S1888-75462016000400180-1	T9	ENFERMEDAD	736	776	fractura de tercio medio de la clavícula	58150001	NARROW
es-S1888-75462016000400180-1	T12	ENFERMEDAD	2171	2188	venas trombosadas	111293003	EXACT
es-S0213-12852007000100002-1	T1	ENFERMEDAD	590	631	inclusión parcial mucosa del elemento 2.8	109544003	NARROW
es-S0213-12852007000100002-1	T2	ENFERMEDAD	1116	1140	ameloblastoma plexiforme	278397007	EXACT
es-S0213-12852007000100002-1	T3	ENFERMEDAD	1760	1784	ameloblastoma plexiforme	278397007	EXACT
es-S0210-48062006000900012-2	T4	ENFERMEDAD	1644	1663	diarrea persistente	236071009	EXACT
es-S1130-01082007000400010-1	T4	ENFERMEDAD	164	175	esteatorrea	66187002	EXACT
es-S1130-01082007000400010-1	T5	ENFERMEDAD	2639	2653	tumor duodenal	126833009	EXACT
es-S1130-01082007000400010-1	T6	ENFERMEDAD	2726	2752	adenocarcinoma pancreático	700423003	EXACT
es-S1130-01082007000400010-1	T7	ENFERMEDAD	2290	2314	infiltrar pared duodenal	94275007	EXACT
es-S1130-01082007000400010-1	T8	ENFERMEDAD	763	779	hepatitis vírica	3738000	EXACT
es-S1130-01082007000400010-1	T9	ENFERMEDAD	977	1006	vesícula biliar era hidrópica	47312008	EXACT
es-S1130-01082007000400010-1	T13	ENFERMEDAD	1325	1333	ampuloma	126858004	EXACT
es-S0210-56912011000200009-1	T1	ENFERMEDAD	44	69	herpes recurrente en boca	235057006	EXACT
es-S0210-56912011000200009-1	T3	ENFERMEDAD	1046	1076	inmunosupresión asociada a VIH	68605000	NARROW
es-S0210-56912011000200009-1	T5	ENFERMEDAD	245	279	recurrencia de la lesión herpética	37323009	EXACT
es-S1130-05582008000400004-5	T10	ENFERMEDAD	720	740	fibromas osificantes	424568000	NARROW
es-S0376-78922011000100010-1	T1	ENFERMEDAD	111	129	amenorrea primaria	156035004	EXACT
es-S0376-78922011000100010-1	T2	ENFERMEDAD	1045	1087	Síndrome de Mayer-Rokitansky-Kuster-Hauser	717705004	EXACT
es-S0376-78922011000100010-1	T3	ENFERMEDAD	214	232	ausencia de vagina	87380008	EXACT
es-S0376-78922011000100010-1	T4	ENFERMEDAD	275	289	útero aplásico	17142008	EXACT
es-S0376-78922011000100010-1	T7	ENFERMEDAD	2867	2884	estenosis vaginal	57829009	EXACT
es-S0376-78922011000100010-1	T8	ENFERMEDAD	584	601	escoliosis lumbar	298591003	EXACT
es-S0376-78922011000100010-1	T9	ENFERMEDAD	612	640	asimetría de crestas ilíacas	299661006	NARROW
es-S1137-66272013000100023-1	T2	ENFERMEDAD	329	346	neoplasia de mama	126926005	EXACT
es-S1137-66272013000100023-1	T7	ENFERMEDAD	2746	2784	complicación vascular a nivel torácico	373434004	EXACT
es-S1137-66272013000100023-1	T8	ENFERMEDAD	2927	2959	hematoma en mediastino posterior	22625005	NARROW
es-S1137-66272013000100023-1	T9	ENFERMEDAD	3015	3066	dilatación pseudoaneurismática de arteria bronquial	22036004	NARROW
es-S1134-80462005000300004-1	T2	ENFERMEDAD	1978	2002	fracturó ambos calcáneos	263247007	NARROW
es-S1134-80462005000300004-1	T6	ENFERMEDAD	2134	2155	fractura de calcáneos	263247007	EXACT
es-S1134-80462005000300004-1	T7	ENFERMEDAD	3720	3764	pérdida de un total de diez piezas dentarias	109673006	NARROW
es-S1134-80462005000300004-1	T9	ENFERMEDAD	2177	2221	distrofia simpático-refleja de ambas piernas	293951000119107	EXACT
es-S1134-80462005000300004-1	T16	ENFERMEDAD	655	675	inestabilidad lumbar	202824000	EXACT
es-S1134-80462005000300004-1	T17	ENFERMEDAD	1008	1040	fibrosis epidural postquirúrgica	95403007	NARROW
es-S1134-80462005000300004-1	T18	ENFERMEDAD	1043	1068	síndrome postlaminectomía	27151001	EXACT
es-S0210-48062009000200019-1	T1	ENFERMEDAD	1059	1084	quiste de uraco infectado	17234001	NARROW
es-S0210-48062009000200019-1	T7	ENFERMEDAD	697	719	absceso en hipogastrio	79560005	NARROW
es-S0210-48062009000200019-1	T8	ENFERMEDAD	2652	2684	muerte súbita de origen cardíaco	95281009	EXACT
es-S1889-836X2015000400006-1	T3	ENFERMEDAD	1519	1552	osteomalacia, en relación con TDF	240165007	NARROW
es-S1889-836X2015000400006-1	T5	ENFERMEDAD	992	1010	hiperglucemia leve	80394007	NARROW
es-S1889-836X2015000400006-1	T6	ENFERMEDAD	1049	1063	hipofosfatemia	4996001	EXACT
es-S1889-836X2015000400006-1	T7	ENFERMEDAD	607	646	columna que mostró signos degenerativos	762305005	EXACT
es-S1889-836X2015000400006-1	T8	ENFERMEDAD	1210	1232	aminoaciduria moderada	35912001	NARROW
es-S1889-836X2015000400006-1	T9	ENFERMEDAD	1099	1111	hipouricemia	4519003	EXACT
es-S0004-06142008000400016-1	T1	ENFERMEDAD	761	788	dorso del glande una lesión	249250005	NARROW
es-S0004-06142008000400016-1	T3	ENFERMEDAD	119	140	carcinoma de próstata	254900004	EXACT
es-S0004-06142008000400016-1	T4	ENFERMEDAD	1512	1520	melanoma	399956005	NARROW
es-S0004-06142008000400016-1	T7	ENFERMEDAD	471	518	lesión exofítica no dolorosa a nivel del glande	110015006	NARROW
es-S0004-06142008000400016-1	T8	ENFERMEDAD	2003	2011	melanoma	399956005	NARROW
es-S1130-14732005000300004-1	T4	ENFERMEDAD	704	719	neuralgia de C2	25416002	NARROW
es-S1130-14732005000300004-1	T7	ENFERMEDAD	1139	1218	lesión ocupante de espacio, que ocupa el foramen de conjunción derecho de C2-C3	128049000	NARROW
es-S1130-14732005000300004-1	T8	ENFERMEDAD	1864	1892	oclusión del flujo vertebral	43658003	EXACT
es-S1130-14732005000300004-1	T9	ENFERMEDAD	437	449	otitis aguda	3110003	EXACT
es-S1130-14732005000300004-1	T10	ENFERMEDAD	2762	2802	invasión del hemicuerpo derecho del axis	1157067003	NARROW
es-S1130-14732005000300004-1	T11	ENFERMEDAD	2807	2848	arteria vertebral se encuentra trombosada	64775002	EXACT
es-S0210-56912009000800006-3	T1	ENFERMEDAD	36	78	hemorragia cerebral, abierta a ventrículos	195168007	EXACT
es-S0210-56912009000800006-3	T2	ENFERMEDAD	278	304	edema pulmonar neurogénico	233705000	EXACT
es-S1698-44472004000400011-1	T1	ENFERMEDAD	1535	1604	odontoma compuesto con áreas de células ameloblásticas proliferativas	84983008	EXACT
es-S1698-44472004000400011-1	T2	ENFERMEDAD	96	159	retraso en la erupción de los incisivos inferiores y del canino	5639000	NARROW
es-S1698-44472004000400011-1	T3	ENFERMEDAD	360	375	epilepsia focal	230381009	EXACT
es-S1698-44472004000400011-1	T4	ENFERMEDAD	430	475	ausencia de los incisivos y canino inferiores	64969001	NARROW
es-S1698-44472004000400011-1	T5	ENFERMEDAD	686	711	lesión quística intraósea	203465002	EXACT
es-S0212-16112009000600018-1	T9	ENFERMEDAD	3353	3387	malnutrición proteicocalórica leve	238107002	NARROW
es-S1139-76322016000300016-2	T1	ENFERMEDAD	688	709	acidosis respiratoria	12326000	EXACT
es-S0004-06142008000300013-1	T1	ENFERMEDAD	1662	1680	ruptura del quiste	177418003	EXACT
es-S0004-06142008000300013-1	T7	ENFERMEDAD	271	283	quiste renal	77945009	EXACT
es-S0004-06142008000300013-1	T8	ENFERMEDAD	1363	1392	infección urinaria por E.Coli	301011002	EXACT
es-S0004-06142008000300013-1	T9	ENFERMEDAD	149	157	artrosis	396275006	EXACT
es-S0004-06142008000300013-1	T10	ENFERMEDAD	160	169	lumbalgia	279039007	EXACT
es-S0004-06142008000300013-1	T11	ENFERMEDAD	339	358	quiste renal simple	77945009	EXACT
es-S1130-01082010000700014-1	T2	ENFERMEDAD	75	96	dermatitis seborreica	50563003	EXACT
es-S1130-01082010000700014-1	T3	ENFERMEDAD	417	442	recto se observan úlceras	54609002	EXACT
es-S1130-01082010000700014-1	T4	ENFERMEDAD	1413	1441	gastroenteritis eosinofílica	359804008	EXACT
es-S1130-01082010000700014-1	T6	ENFERMEDAD	1608	1634	síndrome hipereosinofílico	393573009	EXACT
es-S1130-01082010000700014-1	T7	ENFERMEDAD	1802	1822	colitis eosinofílica	29120000	EXACT
es-S1130-01082010000700014-1	T9	ENFERMEDAD	1586	1605	patología endocrina	130994002	EXACT
es-S1130-01082007000700011-1	T8	ENFERMEDAD	509	574	componente epidermoide de la neoplasia moderadamente diferenciado	118286007	NARROW
es-S1130-01082007000700011-1	T10	ENFERMEDAD	1055	1112	lesión que afecta a todas las capas de la pared esofágica	126817006	NARROW
es-S1130-01082007000700011-1	T11	ENFERMEDAD	1424	1445	adenopatía subcarinal	127102003	NARROW
es-S1130-01082007000700011-1	T13	ENFERMEDAD	794	812	trayecto fistuloso	271766002	EXACT
es-S1137-66272009000500016-1	T2	ENFERMEDAD	131	163	hiperbilirrubinemia no conjugada	7752002	EXACT
es-S1137-66272009000500016-1	T4	ENFERMEDAD	247	264	status convulsivo	230456007	EXACT
es-S1137-66272009000500016-1	T8	ENFERMEDAD	2461	2476	crisis comicial	313307000	EXACT
es-S1137-66272009000500016-1	T9	ENFERMEDAD	2573	2609	trastorno del metabolismo de la urea	36444000	EXACT
es-S1137-66272009000500016-1	T14	ENFERMEDAD	3373	3408	déficit de ornitín transcarbamilasa	80908008	EXACT
es-S1137-66272009000500016-1	T15	ENFERMEDAD	1689	1698	trombosis	439127006	EXACT
es-S1137-66272009000500016-1	T16	ENFERMEDAD	1856	1865	trombosis	439127006	EXACT
es-S1137-66272009000500016-1	T19	ENFERMEDAD	650	664	hiperamoniemia	9360008	EXACT
es-S1139-76322016000300008-1	T1	ENFERMEDAD	700	718	granuloma residual	45647009	EXACT
es-S1139-76322016000300008-1	T2	ENFERMEDAD	809	823	ombligo húmedo	397320006	NARROW
es-S1139-76322016000300008-1	T3	ENFERMEDAD	1763	1788	quiste de uraco infectado	17234001	NARROW
es-S1139-76322016000300008-1	T4	ENFERMEDAD	649	661	onfalorrexis	289299005	EXACT
es-S0376-78922011000500012-1	T1	ENFERMEDAD	868	924	lesiones de pequeño tamaño en antebrazos, manos y muslos	725119006	NARROW
es-S0376-78922011000500012-1	T2	ENFERMEDAD	2597	2606	esfacelos	85982009	EXACT
es-S0376-78922011000500012-1	T3	ENFERMEDAD	112	132	sepsis por neumococo	448421008	EXACT
es-S0376-78922011000500012-1	T6	ENFERMEDAD	1423	1432	esfacelos	85982009	EXACT
es-S0376-78922011000500012-1	T7	ENFERMEDAD	1435	1442	escaras	409590008	EXACT
es-S0376-78922011000500012-1	T8	ENFERMEDAD	1026	1042	necrosis plantar	95347000	NARROW
es-S0376-78922011000500012-1	T9	ENFERMEDAD	1064	1091	escara en zona muda plantar	283064005	NARROW
es-S0376-78922011000500012-1	T10	ENFERMEDAD	1168	1210	necrosis seca de 3o, 4o y 5o dedos del pie	95347000	NARROW
es-S0376-78922011000500012-1	T11	ENFERMEDAD	1221	1237	úlcera pretibial	711168000	NARROW
es-S0376-78922011000500012-1	T15	ENFERMEDAD	784	803	lesiones necróticas	6574001	NARROW
es-S0376-78922011000500012-1	T16	ENFERMEDAD	2131	2140	esfacelos	85982009	EXACT
es-S0376-78922011000500012-1	T17	ENFERMEDAD	48	75	esplenectomía postraumática	234319005	NARROW
es-S1137-66272007000500016-1	T1	ENFERMEDAD	2138	2152	malformaciones	276655000	EXACT
es-S1137-66272007000500016-1	T2	ENFERMEDAD	46	135	artritis juvenil de 12 años de evolución que afecta a rodillas, tobillo derecho y 1ª MTCF	239796000	NARROW
es-S1137-66272007000500016-1	T3	ENFERMEDAD	688	704	artritis juvenil	239796000	EXACT
